video_name,video_class,action_ids,num_clips,clips,train,num_actions
q_fDKmipOaQ,AssembleOfficeChair,"[501, 502, 503, 502]",1,"[[0, 4]]",True,4.0
PUqg3VRlEIA,AssembleOfficeChair,"[501, 502, 503, 503]",1,"[[0, 4]]",True,4.0
5Ydzho6_if8,AssembleOfficeChair,"[501, 502, 502, 503]",1,"[[0, 4]]",True,4.0
ksyjeLlIN6c,AssembleOfficeChair,"[501, 502, 503, 502]",1,"[[0, 4]]",True,4.0
s6tSBINNpD0,AssembleOfficeChair,"[501, 502, 503]",1,"[[0, 3]]",True,3.0
3g2_eG0KiCE,AssembleOfficeChair,"[501, 502, 503, 502]",1,"[[0, 4]]",True,4.0
ek2skgw2Wqs,AssembleOfficeChair,"[501, 502, 502, 502, 503]",1,"[[0, 5]]",True,5.0
zLuXnRMqz8w,AssembleOfficeChair,"[501, 502, 503, 502]",1,"[[0, 4]]",True,4.0
36A-3eXpMSU,AssembleOfficeChair,"[501, 502, 503]",1,"[[0, 3]]",True,3.0
FJJYKVXEUv8,AssembleOfficeChair,"[501, 502, 503]",1,"[[0, 3]]",True,3.0
ia1WCutwAxs,AssembleOfficeChair,"[501, 503]",1,"[[0, 2]]",True,2.0
dH-1_G76dIE,AssembleOfficeChair,"[502, 501, 502, 503, 502]",1,"[[0, 5]]",True,5.0
GP_iovcLbzk,AssembleOfficeChair,"[501, 502, 503]",1,"[[0, 3]]",True,3.0
Hp78gXE3QzE,AssembleOfficeChair,"[502, 501, 502, 503, 502]",1,"[[0, 5]]",True,5.0
Je0ekk8m6Tk,AssembleOfficeChair,"[501, 502, 503]",1,"[[0, 3]]",True,3.0
aQ4vZdma60s,AssembleOfficeChair,"[501, 502, 503, 502]",1,"[[0, 4]]",True,4.0
OCMiQqPiUqs,AssembleOfficeChair,"[501, 502, 503, 502]",1,"[[0, 4]]",True,4.0
TerjMORHpsU,AssembleOfficeChair,"[502, 501, 502, 503, 502]",1,"[[0, 5]]",True,5.0
5N0GDp-DgUM,AssembleOfficeChair,"[501, 503]",1,"[[0, 2]]",True,2.0
nhndDCXRf5I,AssembleOfficeChair,"[501, 502, 502, 503, 502]",1,"[[0, 5]]",True,5.0
w2QolM3TfT8,AssembleOfficeChair,"[501, 502, 502, 503]",1,"[[0, 4]]",True,4.0
NG8JaK-Md44,AssembleOfficeChair,"[501, 502, 503]",1,"[[0, 3]]",True,3.0
lPt48FczK6w,AssembleOfficeChair,"[501, 502, 502, 503, 502]",1,"[[0, 5]]",True,5.0
_nnDnsFZDFI,AssembleOfficeChair,"[501, 502, 502, 503]",1,"[[0, 4]]",True,4.0
k59iLEkKoXQ,AssembleOfficeChair,"[501, 502, 503]",1,"[[0, 3]]",True,3.0
C0_EIg4k4G4,AssembleOfficeChair,"[501, 502, 503, 503]",1,"[[0, 4]]",True,4.0
tJSdhJEl2KE,AssembleOfficeChair,"[502, 502, 501, 502]",1,"[[0, 4]]",True,4.0
MM2Po-uMzYo,AssembleSofa,"[438, 434]",1,"[[0, 2]]",False,2.0
2TCqNcNfuhw,AssembleSofa,"[439, 438, 439]",1,"[[0, 3]]",True,3.0
h2EQqdGPdqs,AssembleSofa,"[435, 436, 439, 437]",1,"[[0, 4]]",True,4.0
Nycgru1zjTY,AssembleSofa,"[435, 434, 437]",1,"[[0, 3]]",True,3.0
FrF2a8mkJQk,AssembleSofa,"[438, 438, 435]",1,"[[0, 3]]",True,3.0
fAVeTqZSHU0,AssembleSofa,"[440, 438, 438, 440, 437, 440, 437]",2,"[[0, 5], [5, 7]]",True,7.0
sZqCiIyz0nk,AssembleSofa,"[435, 435, 434, 438, 437]",1,"[[0, 5]]",True,5.0
kjAUQLMG0UA,AssembleSofa,"[438, 434]",1,"[[0, 2]]",True,2.0
1g-LyhUVlKE,AssembleSofa,"[435, 438]",1,"[[0, 2]]",True,2.0
CTOFUi-wetg,AssembleSofa,"[435, 434, 437, 438]",1,"[[0, 4]]",True,4.0
i_RZhavqtwM,AssembleSofa,"[434, 435, 438, 436, 437]",1,"[[0, 5]]",True,5.0
ux7XwcdoB90,AssembleSofa,"[436, 437, 439]",1,"[[0, 3]]",True,3.0
5dOrPifxbzQ,AssembleSofa,"[440, 434, 440, 438, 437]",1,"[[0, 5]]",True,5.0
39MXmY0bBFA,AssembleSofa,"[439, 436, 439, 440, 439]",1,"[[0, 5]]",True,5.0
_fNiagbvsRg,AssembleSofa,"[438, 435, 439]",1,"[[0, 3]]",True,3.0
LBO_OS556lI,AssembleSofa,"[440, 438]",1,"[[0, 2]]",True,2.0
ZhG1Woz7hZE,AssembleSofa,"[438, 440, 439]",1,"[[0, 3]]",True,3.0
GrtJHOD43nw,AssembleSofa,"[439, 440, 435, 436, 434, 438, 437]",2,"[[0, 5], [5, 7]]",True,7.0
0WXaTHEIoAc,AssembleSofa,"[436, 435, 440, 437]",1,"[[0, 4]]",True,4.0
RwQRI3bjJL0,AssembleSofa,"[438, 440, 436, 434, 439, 437]",1,"[[0, 5]]",True,6.0
zX4mNf9lLMc,AssembleSofa,"[434, 438, 437, 434, 438, 437, 438, 437]",2,"[[0, 5], [5, 8]]",True,8.0
G7P8A3aiQQw,AssembleSofa,"[437, 439]",1,"[[0, 2]]",True,2.0
O_X1PAYpVn0,AssembleSofa,"[435, 436, 437]",1,"[[0, 3]]",True,3.0
kLPP4M2KI88,AssembleSofa,"[436, 437]",1,"[[0, 2]]",True,2.0
f-GWbIw9ub0,AssembleSofa,"[435, 434, 435, 435, 435, 436, 437]",2,"[[0, 5], [5, 7]]",True,7.0
B2bxepF-P8k,AssembleSofa,"[434, 439, 439, 435, 439, 437, 439, 437]",2,"[[0, 5], [5, 8]]",True,8.0
kLOOXfvg1ns,AssembleSofa,"[436, 434, 437]",1,"[[0, 3]]",True,3.0
GyrEaHnj5Bk,AssembleSofa,"[435, 436, 438, 437]",1,"[[0, 4]]",True,4.0
IiVXwhnxPSA,AssembleSofa,"[436, 435]",1,"[[0, 2]]",True,2.0
5Nx_PRATjTc,AssembleSofa,"[434, 438, 437, 434, 438, 437, 438, 437]",2,"[[0, 5], [5, 8]]",True,8.0
ERNplaw85bE,AssembleSofa,"[436, 439, 435, 439, 434, 439, 437, 437]",2,"[[0, 5], [5, 8]]",True,8.0
Bs3rjPrkRDA,AssembleSofa,"[434, 437]",1,"[[0, 2]]",True,2.0
VmuXUNOySno,AssembleSofa,"[440, 439, 435, 439, 437]",1,"[[0, 5]]",True,5.0
BfPKRtDXvPc,AssembleSofa,"[439, 440, 437]",1,"[[0, 3]]",True,3.0
L3a0YD1LXp4,AssembleSofa,"[438, 435]",1,"[[0, 2]]",True,2.0
2uAnPRsqsjk,AssembleSofa,"[436, 438, 436, 435]",1,"[[0, 4]]",True,4.0
vz5HcDF6p04,AssembleSofa,"[435, 440, 438]",1,"[[0, 3]]",False,3.0
WpxvjKXsVyc,AssembleSofa,"[435, 438, 439, 437]",1,"[[0, 4]]",False,4.0
yjizL9lVyMQ,AssembleSofa,"[438, 440]",1,"[[0, 2]]",False,2.0
6SMFLBjscQQ,AssembleSofa,"[438, 440, 438, 436, 437]",1,"[[0, 5]]",False,5.0
4kiZIDOUQAo,AssembleSofa,"[438, 439, 437]",1,"[[0, 3]]",False,3.0
dShX9VEw4Eg,AssembleSofa,"[434, 435, 438, 437]",1,"[[0, 4]]",False,4.0
gSTduxXmrfk,AssembleSofa,"[435, 436, 434, 436, 437]",1,"[[0, 5]]",False,5.0
CZOTBeB6wkE,AssembleSofa,"[439, 435, 438, 439]",1,"[[0, 4]]",False,4.0
fW4JyYUyK2g,AssembleSofa,"[435, 434, 436, 434, 436, 440, 437]",2,"[[0, 5], [5, 7]]",True,7.0
Z2I9-cwL1wM,AssembleSofa,"[438, 436, 434, 437, 439]",1,"[[0, 5]]",True,5.0
qD4S-NJBszs,AssembleSofa,"[435, 440, 438, 437]",1,"[[0, 4]]",True,4.0
ZNjVL7XfOYU,AssembleSofa,"[438, 436]",1,"[[0, 2]]",True,2.0
mlvU4-LuKwU,AssembleSofa,"[436, 440]",1,"[[0, 2]]",True,2.0
ARzSyEpO0bI,AssembleSofa,"[435, 434, 437]",1,"[[0, 3]]",True,3.0
d7BRH1yAl_I,AssembleSofa,"[440, 440, 440, 440, 437]",1,"[[0, 5]]",True,5.0
18UietHewOQ,AssembleSofa,"[434, 437]",1,"[[0, 2]]",True,2.0
G7WY9Cmd4vc,AssembleSofa,"[438, 437]",1,"[[0, 2]]",True,2.0
CFzr0QvAL2A,AssembleSofa,"[435, 436, 439, 437]",1,"[[0, 4]]",True,4.0
gWylMsz4u6Y,AssembleSofa,"[440, 438]",1,"[[0, 2]]",True,2.0
T_o9UOsEXc0,AssembleSofa,"[436, 436, 439, 437]",1,"[[0, 4]]",True,4.0
WIElCzEBVRw,AssembleSofa,"[439, 437]",1,"[[0, 2]]",True,2.0
-u2TRtyNO9g,AssembleSofa,"[434, 437]",1,"[[0, 2]]",True,2.0
ozU7lvGfh6Y,AssembleSofa,"[439, 440, 435, 438, 434, 439, 437]",2,"[[0, 5], [5, 7]]",True,7.0
EO5TzAekimg,AssembleSofa,"[435, 440, 438]",1,"[[0, 3]]",True,3.0
EmdR10W4t68,AssembleSofa,"[440, 434, 437]",1,"[[0, 3]]",True,3.0
Yx02Vxem3qY,AssembleSofa,"[436, 438, 437]",1,"[[0, 3]]",True,3.0
plg0cn1mou4,AssembleSofa,"[439, 438, 437]",1,"[[0, 3]]",True,3.0
OhfkvZph2uI,AssembleSofa,"[435, 436, 435, 437]",1,"[[0, 4]]",True,4.0
g7_wQF65Vas,AssembleSofa,"[440, 438, 435]",1,"[[0, 3]]",True,3.0
doh-kACk-HE,AssembleSofa,"[436, 439]",1,"[[0, 2]]",True,2.0
fP8zX6UKsRA,AssembleSofa,"[438, 437]",1,"[[0, 2]]",True,2.0
KNRgICCqPtU,AssembleSofa,"[434, 437]",1,"[[0, 2]]",True,2.0
kqe0n45IS6U,AssembleSofa,"[438, 434, 438, 434, 438, 434, 438, 434, 440, 437]",2,"[[0, 5], [5, 10]]",True,10.0
mwcSCJ52LvY,AssembleSofa,"[435, 438, 439]",1,"[[0, 3]]",True,3.0
IrAGtXpKGv4,AssembleSofa,"[436, 435, 437]",1,"[[0, 3]]",True,3.0
V17Ly0A_yB4,AttendNBASkillsChallenge,"[149, 150, 149, 153, 149, 151]",1,"[[0, 5]]",False,6.0
S3idDrdizWw,AttendNBASkillsChallenge,"[148, 149, 151, 149]",1,"[[0, 4]]",True,4.0
8wgdzPpbgLU,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 149, 153, 149, 153]",2,"[[0, 5], [5, 9]]",True,9.0
AWSlae6hLT0,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 149, 153]",2,"[[0, 5], [5, 7]]",True,7.0
DG9Oge1J9W8,AttendNBASkillsChallenge,"[149, 150, 149, 150, 149, 151, 150, 149, 151]",2,"[[0, 5], [6, 9]]",True,9.0
c2mq3WTwrjE,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 149, 153]",2,"[[0, 5], [5, 7]]",True,7.0
2-BFHM970G8,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 149, 153, 149, 153]",2,"[[0, 5], [5, 9]]",True,9.0
OxEZDHCoVoc,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 149, 153]",2,"[[0, 5], [5, 7]]",True,7.0
XrZKnNeIhCc,AttendNBASkillsChallenge,"[149, 150, 149, 153, 151]",1,"[[0, 5]]",True,5.0
p90QvMMa-mg,AttendNBASkillsChallenge,"[149, 150, 149, 153, 149, 151, 149, 151]",2,"[[0, 5], [6, 8]]",True,8.0
0n3n--_5xhQ,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 149, 153]",2,"[[0, 5], [5, 7]]",True,7.0
QEArseUoud4,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 149, 153]",2,"[[0, 5], [5, 7]]",True,7.0
tyJVHRPkybU,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 149, 153]",2,"[[0, 5], [5, 7]]",True,7.0
YLUqCDOBptE,AttendNBASkillsChallenge,"[149, 150, 153, 149, 151, 150]",1,"[[0, 5]]",True,6.0
aZBrIYGAZxQ,AttendNBASkillsChallenge,"[148, 150, 152, 149, 153]",1,"[[0, 5]]",True,5.0
Jazos_syL1g,AttendNBASkillsChallenge,"[149, 150, 149, 153, 149, 151]",1,"[[0, 5]]",True,6.0
30dPPsk9qyA,AttendNBASkillsChallenge,"[149, 150, 149, 153, 149, 151, 150, 151]",2,"[[0, 5], [6, 8]]",True,8.0
19WJVUQjdzw,AttendNBASkillsChallenge,"[149, 150, 149, 153, 149, 151, 149, 151]",2,"[[0, 5], [6, 8]]",True,8.0
qIFP9Xgvf1k,AttendNBASkillsChallenge,"[149, 150, 149, 153, 149, 151]",1,"[[0, 5]]",True,6.0
wPGxAEkjBmY,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 152, 153]",2,"[[0, 5], [5, 7]]",True,7.0
Bqn83S7wD1Q,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 153, 148, 149, 150, 152, 151, 149, 153]",3,"[[0, 5], [6, 11], [11, 13]]",True,13.0
2DCL6nYSU9g,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 149, 153]",2,"[[0, 5], [5, 7]]",True,7.0
q8VuWQ8XG6U,AttendNBASkillsChallenge,"[149, 150, 149, 153, 149, 151]",1,"[[0, 5]]",True,6.0
8JfdjhNfVO4,AttendNBASkillsChallenge,"[149, 150, 149, 153, 149, 153, 151]",2,"[[0, 5], [5, 7]]",True,7.0
QhAsVvvzTQ4,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 149, 153, 149]",2,"[[0, 5], [5, 8]]",True,8.0
-bJ4vcmad_U,AttendNBASkillsChallenge,"[149, 150, 149, 153, 149, 151]",1,"[[0, 5]]",False,6.0
ybdp_yNoxqw,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 149, 153]",2,"[[0, 5], [5, 7]]",True,7.0
dBhgVVVgIqQ,AttendNBASkillsChallenge,"[149, 150, 149, 153, 149, 151]",1,"[[0, 5]]",False,6.0
J-9L2mxcOQ0,AttendNBASkillsChallenge,"[149, 150, 149, 153, 149, 151]",1,"[[0, 5]]",False,6.0
3oE1wgWhC9g,AttendNBASkillsChallenge,"[149, 150, 149, 153, 149, 151]",1,"[[0, 5]]",False,6.0
wZ0BVYS1oZQ,AttendNBASkillsChallenge,"[149, 153, 150, 151]",1,"[[0, 4]]",False,4.0
u_CUYyAOmc0,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 149, 153]",2,"[[0, 5], [5, 7]]",True,7.0
25LGXb5lOQM,AttendNBASkillsChallenge,"[149, 150, 149, 153, 151]",1,"[[0, 5]]",False,5.0
zPGekHObnpE,AttendNBASkillsChallenge,"[149, 150, 149, 153, 149, 151]",1,"[[0, 5]]",False,6.0
5b8aTA627i4,AttendNBASkillsChallenge,"[150, 149, 153]",1,"[[0, 3]]",False,3.0
eWYSTcPthEI,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 149, 153]",2,"[[0, 5], [5, 7]]",True,7.0
reNm4Mu0naY,AttendNBASkillsChallenge,"[149, 150, 149, 151, 149, 151, 149]",2,"[[0, 5], [5, 7]]",True,7.0
42GdfEqCvOU,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 149, 153]",2,"[[0, 5], [5, 7]]",True,7.0
zp75DBp4ekM,AttendNBASkillsChallenge,"[150, 152, 151, 149, 153, 148, 149, 150, 151, 152, 149, 153]",3,"[[0, 5], [5, 10], [10, 12]]",True,12.0
NQI_zo2bbOM,AttendNBASkillsChallenge,"[148, 149, 150, 151, 152, 149, 151, 148, 150, 151, 153, 148, 149, 150, 151, 152, 149, 153, 148, 150, 151, 153, 148, 149, 150, 151, 152, 149, 153, 148, 149, 150, 151, 152, 149, 153]",10,"[[0, 5], [5, 7], [7, 11], [11, 16], [16, 18], [18, 22], [22, 27], [27, 29], [29, 34], [34, 36]]",True,36.0
ZX2xeQgDL1k,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 150, 149, 153, 149, 150, 149, 153]",3,"[[0, 5], [5, 8], [8, 12]]",True,12.0
b2W51E_Bp6M,AttendNBASkillsChallenge,"[149, 151, 151, 151]",1,"[[0, 4]]",False,4.0
B5fFXbyMkVs,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 149, 153]",2,"[[0, 5], [5, 7]]",True,7.0
IhY77vl5_4Y,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 149, 153]",2,"[[0, 5], [5, 7]]",True,7.0
SiUsQb5YAzE,AttendNBASkillsChallenge,"[149, 150, 153, 149, 151]",1,"[[0, 5]]",True,5.0
oFjtrJ5y1dQ,AttendNBASkillsChallenge,"[149, 150, 149, 153, 151]",1,"[[0, 5]]",True,5.0
nBL8S79rK98,AttendNBASkillsChallenge,"[149, 150, 149, 153, 149, 151]",1,"[[0, 5]]",True,6.0
Vdl4DEImIMw,AttendNBASkillsChallenge,"[149, 150, 149, 153, 149, 151]",1,"[[0, 5]]",True,6.0
0yGPdiH2ZJM,AttendNBASkillsChallenge,"[153, 149, 151, 149, 151]",1,"[[0, 5]]",True,5.0
2k_Jm3TlK_8,AttendNBASkillsChallenge,"[148, 149, 153]",1,"[[0, 3]]",False,3.0
e1yHxMdfmxQ,AttendNBASkillsChallenge,"[149, 150, 149, 153, 149, 151, 151]",2,"[[0, 5], [5, 7]]",True,7.0
cZkL4G4rOfk,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 149, 153, 149, 153]",2,"[[0, 5], [5, 9]]",True,9.0
yCc3fHgxPdw,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 149, 153, 149]",2,"[[0, 5], [5, 8]]",True,8.0
5weOW-TpAOQ,AttendNBASkillsChallenge,"[149, 150, 149, 153, 149, 151, 149, 150, 149, 153, 151, 149, 150, 149, 153, 149, 151]",3,"[[0, 5], [6, 11], [11, 16]]",True,17.0
DIpA4oH8MLs,AttendNBASkillsChallenge,"[149, 150, 148, 149, 151, 151]",1,"[[0, 5]]",False,6.0
gqey7Dj54P4,AttendNBASkillsChallenge,"[149, 150, 149, 153, 149, 151]",1,"[[0, 5]]",False,6.0
Dn9ZyZ_vobU,AttendNBASkillsChallenge,"[149, 150, 149, 153, 151]",1,"[[0, 5]]",False,5.0
Tc3q2dGa4lI,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 149, 153]",2,"[[0, 5], [5, 7]]",True,7.0
ivX9Wwp13HA,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 149, 153, 151, 149]",2,"[[0, 5], [5, 9]]",True,9.0
FEWtTbRkRbc,AttendNBASkillsChallenge,"[148, 149, 150, 151, 152, 149, 153]",2,"[[0, 5], [5, 7]]",True,7.0
nx83DtcBQiI,AttendNBASkillsChallenge,"[149, 150, 149, 153, 149, 151, 149, 151]",2,"[[0, 5], [5, 8]]",True,8.0
IaM_VEAII-w,AttendNBASkillsChallenge,"[148, 149, 150, 151, 152, 149, 153, 153]",2,"[[0, 5], [5, 8]]",True,8.0
ratT1Wa9Jqc,AttendNBASkillsChallenge,"[148, 149, 150, 152, 149, 153]",1,"[[0, 5]]",True,6.0
grptW7-6Jdg,AttendNBASkillsChallenge,"[149, 150, 149, 153, 149, 151]",1,"[[0, 5]]",True,6.0
IsZLorpTBx8,AttendNBASkillsChallenge,"[149, 150, 149, 153, 151, 149, 151, 149, 150, 149, 153, 149, 153, 151, 149, 151, 149, 150, 149, 153, 149, 151]",5,"[[0, 5], [5, 7], [7, 12], [12, 16], [16, 21]]",True,22.0
LdClXmdGvas,AttendNBASkillsChallenge,"[148, 149, 150, 151, 153, 149, 152, 151, 153, 153]",2,"[[0, 5], [5, 10]]",True,10.0
pDPN9szxT3U,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 149, 153]",2,"[[0, 5], [5, 7]]",True,7.0
rTx070DfBlA,AttendNBASkillsChallenge,"[151, 149, 151]",1,"[[0, 3]]",True,3.0
i1aqJHD7LBY,AttendNBASkillsChallenge,"[149, 150, 149, 153, 149, 151]",1,"[[0, 5]]",True,6.0
wM2qKgs6lb4,AttendNBASkillsChallenge,"[150, 149, 153, 149, 148, 149, 150, 152, 151, 150, 149, 153, 148, 149, 150, 152, 151, 149, 153]",5,"[[0, 4], [4, 9], [9, 12], [12, 17], [17, 19]]",True,19.0
AUvJq7scYXI,AttendNBASkillsChallenge,"[149, 150, 149, 153, 149, 151]",1,"[[0, 5]]",True,6.0
yFQweaI-xMk,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 149, 153]",2,"[[0, 5], [5, 7]]",True,7.0
TLBZjjrxlKM,AttendNBASkillsChallenge,"[149, 150, 149, 153, 151]",1,"[[0, 5]]",True,5.0
cumleBE8YCI,AttendNBASkillsChallenge,"[149, 150, 149, 153, 149, 153, 150, 151, 149, 150, 149, 153, 149, 151, 151]",4,"[[0, 5], [6, 8], [8, 13], [13, 15]]",True,15.0
PMvaOpQuCwY,AttendNBASkillsChallenge,"[149, 150, 149, 153, 149, 151]",1,"[[0, 5]]",True,6.0
rVLW0anqZng,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 149, 153]",2,"[[0, 5], [5, 7]]",True,7.0
LwNsxqOEOgo,AttendNBASkillsChallenge,"[149, 150, 151, 151]",1,"[[0, 4]]",True,4.0
4_5XRtGKo4E,AttendNBASkillsChallenge,"[148, 149, 150, 152, 151, 149, 153]",2,"[[0, 5], [5, 7]]",True,7.0
_HjsH19OHFM,AttendNBASkillsChallenge,"[151, 149, 150, 153]",1,"[[0, 4]]",False,4.0
I9La45FeTiA,AttendNBASkillsChallenge,"[149, 150, 149, 153, 149, 151, 151]",2,"[[0, 5], [5, 7]]",True,7.0
oETZNCRfL3c,BandageDogPaw,"[58, 59]",1,"[[0, 2]]",False,2.0
YgvsTAPkwEc,BandageDogPaw,"[58, 59]",1,"[[0, 2]]",True,2.0
yslSa1hKAcA,BandageDogPaw,"[58, 59]",1,"[[0, 2]]",True,2.0
DeirwSvnWvs,BandageDogPaw,"[59, 60, 59]",1,"[[0, 3]]",True,3.0
wpYeXhM5MLQ,BandageDogPaw,"[58, 59]",1,"[[0, 2]]",True,2.0
0OxUUG0R94Q,BandageDogPaw,"[58, 59, 60, 59]",1,"[[0, 4]]",True,4.0
1Y8m2KFJsf0,BandageDogPaw,"[58, 59]",1,"[[0, 2]]",True,2.0
orZ_iN4TluQ,BandageDogPaw,"[58, 59, 59, 60]",1,"[[0, 4]]",True,4.0
-NE9GavPYzM,BandageDogPaw,"[58, 59]",1,"[[0, 2]]",True,2.0
j62zr2-wgFw,BandageDogPaw,"[58, 59, 60, 59]",1,"[[0, 4]]",True,4.0
rKvcftKDIoM,BandageDogPaw,"[58, 59, 60, 59]",1,"[[0, 4]]",True,4.0
PFmpN2zIllM,BandageDogPaw,"[58, 59]",1,"[[0, 2]]",True,2.0
QrFYf4e7jE0,BandageDogPaw,"[58, 59]",1,"[[0, 2]]",True,2.0
IExKnfPYAVs,BandageDogPaw,"[58, 59, 60]",1,"[[0, 3]]",True,3.0
H9ZGgcsCUwM,BandageDogPaw,"[58, 59]",1,"[[0, 2]]",True,2.0
2BNBJW6QHnM,BandageDogPaw,"[58, 59, 60, 59, 60]",1,"[[0, 5]]",True,5.0
o7u1AAApQmo,BandageDogPaw,"[59, 60]",1,"[[0, 2]]",True,2.0
rLjAbrgrwGI,BandageDogPaw,"[58, 59]",1,"[[0, 2]]",True,2.0
JwNviZyvzaM,BandageDogPaw,"[58, 59, 60, 59]",1,"[[0, 4]]",True,4.0
HLc-7CdluuE,BandageDogPaw,"[58, 59, 60, 59]",1,"[[0, 4]]",True,4.0
s7ZvhxUv8HU,BandageDogPaw,"[58, 59, 60, 59]",1,"[[0, 4]]",True,4.0
pYr3QRRlypw,BandageDogPaw,"[58, 59]",1,"[[0, 2]]",True,2.0
pXWG5tOJLeE,BandageDogPaw,"[58, 59]",1,"[[0, 2]]",False,2.0
zQ2AzRRyU7k,BandageDogPaw,"[59, 60]",1,"[[0, 2]]",False,2.0
J-f8786GbmE,BandageDogPaw,"[58, 59]",1,"[[0, 2]]",False,2.0
3Ccow_EX2to,BandageDogPaw,"[58, 59]",1,"[[0, 2]]",True,2.0
PYVuZbcp2Vs,BandageDogPaw,"[58, 59]",1,"[[0, 2]]",True,2.0
kTTGM75cv1o,BandageDogPaw,"[58, 59]",1,"[[0, 2]]",True,2.0
Qsj_1SNrqVA,BandageDogPaw,"[58, 59]",1,"[[0, 2]]",True,2.0
F04y7FWnHzA,BandageDogPaw,"[58, 59]",1,"[[0, 2]]",True,2.0
B1dAuD1YF2c,BandageDogPaw,"[58, 58, 59, 60, 59]",1,"[[0, 5]]",True,5.0
O3LktINAWzs,BandageDogPaw,"[58, 59]",1,"[[0, 2]]",True,2.0
exk1scMi-K4,BandageDogPaw,"[60, 58, 59]",1,"[[0, 3]]",True,3.0
df1B43lgUtM,BandageDogPaw,"[59, 60, 59]",1,"[[0, 3]]",True,3.0
gIfdqyPjphc,BandageDogPaw,"[59, 60, 60]",1,"[[0, 3]]",True,3.0
ldekG53H_tw,BandageDogPaw,"[60, 59, 60]",1,"[[0, 3]]",True,3.0
j2C4NWZeBLY,BandageDogPaw,"[58, 59]",1,"[[0, 2]]",True,2.0
k0AkxNR0eec,BandageDogPaw,"[58, 59, 60, 59, 60]",1,"[[0, 5]]",True,5.0
VnQSmG8JKGU,BandageDogPaw,"[58, 59]",1,"[[0, 2]]",True,2.0
cKVO3tDdFFQ,BandageDogPaw,"[58, 59]",1,"[[0, 2]]",True,2.0
jwtZ6iYYtCI,BandageHead,"[718, 719]",1,"[[0, 2]]",False,2.0
lcAL72SJCJ8,BandageHead,"[717, 718, 719]",1,"[[0, 3]]",True,3.0
7zgDZR1B3zM,BandageHead,"[718, 719, 718, 719]",1,"[[0, 4]]",True,4.0
FBO0sxzhqQQ,BandageHead,"[718, 719, 718, 719]",1,"[[0, 4]]",True,4.0
0utlIZR6s_8,BandageHead,"[717, 718, 719]",1,"[[0, 3]]",True,3.0
WQKsdi8jpUM,BandageHead,"[717, 718, 719]",1,"[[0, 3]]",True,3.0
53MYuHDbg5E,BandageHead,"[717, 718]",1,"[[0, 2]]",True,2.0
yIkYsvNJ1FI,BandageHead,"[718, 719]",1,"[[0, 2]]",True,2.0
x1Y73Jz3-5Y,BandageHead,"[718, 719, 718, 719]",1,"[[0, 4]]",True,4.0
5PDSb-onal4,BandageHead,"[718, 719]",1,"[[0, 2]]",True,2.0
7nFQplwVRwA,BandageHead,"[718, 719, 718, 719]",1,"[[0, 4]]",True,4.0
bg3NM780ZGk,BandageHead,"[718, 719]",1,"[[0, 2]]",True,2.0
bZmlEbzPJlM,BandageHead,"[717, 718, 719, 717, 718, 719]",1,"[[0, 5]]",True,6.0
s0mn6LoU1kA,BandageHead,"[717, 718]",1,"[[0, 2]]",True,2.0
GjfvIgRnv58,BandageHead,"[718, 719]",1,"[[0, 2]]",True,2.0
sMflQ9h_zBM,BandageHead,"[717, 718]",1,"[[0, 2]]",True,2.0
M_UGoUYZALA,BandageHead,"[717, 718]",1,"[[0, 2]]",True,2.0
mRT0Va0BQH8,BandageHead,"[717, 718]",1,"[[0, 2]]",True,2.0
wPUeRxWYMPE,BandageHead,"[718, 719]",1,"[[0, 2]]",True,2.0
MydKeLuV3ns,BandageHead,"[718, 719]",1,"[[0, 2]]",True,2.0
dinFGaxi9Rc,BandageHead,"[718, 719]",1,"[[0, 2]]",True,2.0
